PortNumber,AccNumber,LocNumber,CountryCode,LocPerilsCovered,LocCurrency,AreaCode,AreaName,GeogScheme1,GeogName1,Latitude,Longitude,BuildingTIV,ConstructionCode,OccupancyCode,LocDed1Building,DedCode1Building,DedType1Building,LocLimit1Building,LimitType1Building,OrgConstructionScheme,OrgConstructionCode,OrgOccupancyScheme,OrgOccupancyCode
1,A0001,LOC00595,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.624,-80.3954,382813,5100,1055,19141,0,0,382813,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00596,US,WTC,USD,FL,Florida,CNTY,Broward,26.0683,-80.1672,122416,5050,1055,6121,0,0,122416,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00597,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7853,-82.5318,302393,5100,1051,30239,0,0,302393,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00598,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.806,-82.5866,1100092,5100,1051,110009,0,0,1100092,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00599,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7365,-81.0942,1406719,5100,1051,140672,0,0,1406719,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00600,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7837,-82.6799,632950,5050,1055,31648,0,0,632950,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00601,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6662,-80.156,129300,5350,1051,6465,0,0,129300,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00602,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.023,-82.481,524065,5100,1051,10481,0,0,524065,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00603,US,WTC,USD,FL,Florida,CNTY,Collier,25.9413,-81.5531,707365,5100,1051,35368,0,0,707365,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00604,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9525,-82.0727,637370,5100,1051,12747,0,0,637370,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00605,US,WTC,USD,FL,Florida,CNTY,Monroe,24.778,-80.936,669597,5100,1051,13392,0,0,669597,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00606,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9842,-82.1527,471347,5050,1055,47135,0,0,471347,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00607,US,WTC,USD,FL,Florida,CNTY,Collier,26.0987,-81.5817,327953,5100,1051,32795,0,0,327953,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00608,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4646,-80.4073,209906,5150,1055,10495,0,0,209906,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00609,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8238,-82.2619,71738,5100,1051,1435,0,0,71738,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00610,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6529,-80.2816,462168,5050,1051,23108,0,0,462168,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00611,US,WTC,USD,FL,Florida,CNTY,Lee,26.6529,-81.9964,406693,5100,1051,20335,0,0,406693,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00612,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.6786,-82.5734,554114,5100,1051,55411,0,0,554114,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00613,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8346,-80.8628,114386,5100,1051,11439,0,0,114386,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00614,US,WTC,USD,FL,Florida,CNTY,Monroe,24.919,-81.0991,595958,5100,1051,29798,0,0,595958,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00615,US,WTC,USD,FL,Florida,CNTY,Broward,26.1347,-80.2032,1926923,5050,1051,38538,0,0,1926923,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00616,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.005,-82.3087,371843,5100,1051,7437,0,0,371843,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00617,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8797,-82.266,330901,5100,1051,6618,0,0,330901,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00618,US,WTC,USD,FL,Florida,CNTY,Broward,26.1381,-80.254,450528,5100,1051,22526,0,0,450528,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00619,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4479,-80.3006,1891623,5050,1055,37832,0,0,1891623,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00620,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.3756,-80.3917,148549,5350,1051,2971,0,0,148549,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00621,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0443,-82.159,412543,5100,1051,8251,0,0,412543,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00622,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5515,-80.1691,179003,5100,1055,3580,0,0,179003,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00623,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7544,-80.9376,220908,5050,1055,11045,0,0,220908,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00624,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5114,-80.2833,334244,5350,1051,6685,0,0,334244,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00625,US,WTC,USD,FL,Florida,CNTY,Monroe,24.659,-80.7841,1069428,5100,1051,106943,0,0,1069428,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00626,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6326,-80.153,1560220,5050,1051,31204,0,0,1560220,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00627,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.877,-82.2287,505861,5050,1051,10117,0,0,505861,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00628,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6478,-80.5608,254582,5100,1055,5092,0,0,254582,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00629,US,WTC,USD,FL,Florida,CNTY,Lee,26.5953,-81.9823,2775261,5100,1055,138763,0,0,2775261,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00630,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9821,-82.1762,244007,5100,1051,4880,0,0,244007,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00631,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8239,-80.9713,216514,5050,1051,10826,0,0,216514,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00632,US,WTC,USD,FL,Florida,CNTY,Collier,26.2578,-81.7914,79473,5100,1055,1589,0,0,79473,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00633,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5032,-80.2962,1113743,5100,1055,111374,0,0,1113743,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00634,US,WTC,USD,FL,Florida,CNTY,Broward,26.1445,-80.3544,779986,5100,1051,15600,0,0,779986,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00635,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7233,-80.2589,2607414,5100,1051,130371,0,0,2607414,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00636,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7365,-80.4088,109542,5100,1051,10954,0,0,109542,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00637,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7578,-82.6795,1172819,5100,1051,23456,0,0,1172819,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00638,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8688,-82.5821,369278,5050,1051,7386,0,0,369278,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00639,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0858,-82.3897,681490,5100,1055,68149,0,0,681490,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00640,US,WTC,USD,FL,Florida,CNTY,Collier,26.1508,-81.6993,88349,5350,1051,1767,0,0,88349,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00641,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9695,-82.3196,1182537,5050,1051,23651,0,0,1182537,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00642,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9282,-82.2173,670469,5100,1051,33523,0,0,670469,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00643,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5716,-80.5331,337230,5050,1051,6745,0,0,337230,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00644,US,WTC,USD,FL,Florida,CNTY,Broward,26.1788,-80.4668,596006,5150,1051,59601,0,0,596006,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00645,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8748,-82.6176,184167,5100,1051,9208,0,0,184167,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00646,US,WTC,USD,FL,Florida,CNTY,Collier,26.0957,-81.6603,215023,5100,1051,10751,0,0,215023,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00647,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6179,-80.4392,236824,5100,1051,4736,0,0,236824,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00648,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5822,-80.3857,74490,5100,1051,3724,0,0,74490,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00649,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9532,-82.7679,713812,5050,1051,35691,0,0,713812,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00650,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.9014,-80.4008,939385,5150,1055,18788,0,0,939385,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00651,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4723,-80.107,194271,5100,1051,19427,0,0,194271,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00652,US,WTC,USD,FL,Florida,CNTY,Collier,26.1324,-81.6771,465474,5050,1051,23274,0,0,465474,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00653,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.824,-82.5343,279243,5350,1051,13962,0,0,279243,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00654,US,WTC,USD,FL,Florida,CNTY,Broward,26.2077,-80.3685,457815,5100,1051,9156,0,0,457815,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00655,US,WTC,USD,FL,Florida,CNTY,Collier,26.1047,-81.6683,206576,5100,1051,4132,0,0,206576,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00656,US,WTC,USD,FL,Florida,CNTY,Broward,26.2262,-80.1463,166944,5050,1051,8347,0,0,166944,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00657,US,WTC,USD,FL,Florida,CNTY,Collier,26.2176,-81.5789,836368,5100,1051,41818,0,0,836368,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00658,US,WTC,USD,FL,Florida,CNTY,Broward,26.1692,-80.3552,330294,5050,1051,16515,0,0,330294,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00659,US,WTC,USD,FL,Florida,CNTY,Lee,26.6632,-81.9155,1875583,5050,1051,37512,0,0,1875583,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00660,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4156,-80.0647,362025,5100,1051,36202,0,0,362025,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00661,US,WTC,USD,FL,Florida,CNTY,Broward,26.309,-80.1534,161120,5100,1051,3222,0,0,161120,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00662,US,WTC,USD,FL,Florida,CNTY,Collier,26.1375,-81.6817,967441,5150,1051,48372,0,0,967441,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00663,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7178,-80.4042,588946,5100,1051,29447,0,0,588946,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00664,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.488,-80.391,637989,5150,1051,12760,0,0,637989,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00665,US,WTC,USD,FL,Florida,CNTY,Broward,26.0669,-80.3986,938609,5100,1051,18772,0,0,938609,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00666,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9146,-82.7056,202284,5150,1055,4046,0,0,202284,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00667,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9483,-82.2995,313316,5100,1051,31332,0,0,313316,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00668,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8283,-80.886,301997,5100,1051,15100,0,0,301997,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00669,US,WTC,USD,FL,Florida,CNTY,Broward,26.2585,-80.1793,118931,5100,1051,5947,0,0,118931,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00670,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4735,-80.2329,279697,5150,1051,27970,0,0,279697,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00671,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7074,-80.4214,1059728,5350,1051,52986,0,0,1059728,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00672,US,WTC,USD,FL,Florida,CNTY,Lee,26.5508,-81.8336,424434,5050,1051,21222,0,0,424434,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00673,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7796,-81.0585,113578,5100,1051,5679,0,0,113578,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00674,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7529,-82.6411,95377,5350,1051,4769,0,0,95377,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00675,US,WTC,USD,FL,Florida,CNTY,Lee,26.6003,-81.9088,1392946,5100,1055,69647,0,0,1392946,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00676,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4086,-80.2969,323101,5100,1055,32310,0,0,323101,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00677,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8648,-81.0957,203193,5150,1051,10160,0,0,203193,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00678,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5008,-80.0553,277285,5100,1051,13864,0,0,277285,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00679,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6153,-80.4156,101821,5050,1051,5091,0,0,101821,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00680,US,WTC,USD,FL,Florida,CNTY,Broward,26.1381,-80.136,1139065,5100,1051,113906,0,0,1139065,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00681,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.727,-80.4514,251117,5100,1051,5022,0,0,251117,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00682,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5921,-80.3709,1087455,5050,1055,108746,0,0,1087455,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00683,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5406,-80.1607,363639,5050,1051,7273,0,0,363639,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00684,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5993,-80.3057,1145186,5050,1051,57259,0,0,1145186,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00685,US,WTC,USD,FL,Florida,CNTY,Pinellas,28.0273,-82.8898,431329,5100,1051,43133,0,0,431329,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00686,US,WTC,USD,FL,Florida,CNTY,Broward,26.2036,-80.1713,708763,5150,1051,35438,0,0,708763,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00687,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6114,-80.2827,633870,5100,1051,12677,0,0,633870,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00688,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7764,-81.0021,585276,5050,1055,58528,0,0,585276,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00689,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.7933,-82.3586,465370,5100,1051,23268,0,0,465370,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00690,US,WTC,USD,FL,Florida,CNTY,Lee,26.5888,-81.8732,286947,5150,1051,14347,0,0,286947,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00691,US,WTC,USD,FL,Florida,CNTY,Broward,25.974,-80.3951,1716192,5100,1051,85810,0,0,1716192,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00692,US,WTC,USD,FL,Florida,CNTY,Collier,26.1752,-81.618,163708,5100,1051,8185,0,0,163708,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00693,US,WTC,USD,FL,Florida,CNTY,Broward,26.1629,-80.255,349584,5050,1051,17479,0,0,349584,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00694,US,WTC,USD,FL,Florida,CNTY,Broward,26.3887,-80.4008,352677,5350,1051,7054,0,0,352677,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00695,US,WTC,USD,FL,Florida,CNTY,Collier,25.99,-81.67,486975,5150,1051,24349,0,0,486975,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00696,US,WTC,USD,FL,Florida,CNTY,Lee,26.5397,-81.9347,243618,5150,1051,24362,0,0,243618,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00697,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.1298,-82.4429,452688,5350,1051,9054,0,0,452688,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00698,US,WTC,USD,FL,Florida,CNTY,Lee,26.6691,-81.9423,302653,5050,1051,15133,0,0,302653,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00699,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8304,-82.6881,93326,5350,1051,4666,0,0,93326,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00700,US,WTC,USD,FL,Florida,CNTY,Broward,26.1724,-80.34,351114,5150,1051,35111,0,0,351114,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00701,US,WTC,USD,FL,Florida,CNTY,Broward,26.1502,-80.3271,139335,5050,1051,6967,0,0,139335,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00702,US,WTC,USD,FL,Florida,CNTY,Broward,26.1782,-80.302,82203,5350,1051,8220,0,0,82203,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00703,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5401,-80.4656,390377,5050,1051,7808,0,0,390377,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00704,US,WTC,USD,FL,Florida,CNTY,Collier,26.0911,-81.5309,522878,5100,1051,26144,0,0,522878,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00705,US,WTC,USD,FL,Florida,CNTY,Broward,25.9902,-80.1564,540051,5100,1051,54005,0,0,540051,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00706,US,WTC,USD,FL,Florida,CNTY,Lee,26.5635,-81.9464,558559,5100,1051,55856,0,0,558559,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00707,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.995,-82.2515,69698,5150,1051,3485,0,0,69698,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00708,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9273,-82.324,112173,5150,1051,5609,0,0,112173,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00709,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4885,-80.1635,1801227,5050,1055,90061,0,0,1801227,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00710,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7489,-80.0434,145664,5100,1051,2913,0,0,145664,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00711,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8365,-80.9491,579240,5100,1051,57924,0,0,579240,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00712,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8274,-82.8773,196615,5100,1051,19662,0,0,196615,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00713,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9219,-82.2546,372222,5150,1051,18611,0,0,372222,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00714,US,WTC,USD,FL,Florida,CNTY,Collier,25.9499,-81.4767,205602,5100,1051,4112,0,0,205602,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00715,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8475,-82.3222,555947,5050,1051,27797,0,0,555947,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00716,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5562,-80.3004,390345,5050,1051,7807,0,0,390345,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00717,US,WTC,USD,FL,Florida,CNTY,Lee,26.6728,-81.969,239831,5150,1051,11992,0,0,239831,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00718,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.546,-80.5486,145305,5150,1051,7265,0,0,145305,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00719,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.964,-82.6859,435326,5050,1051,8707,0,0,435326,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00720,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7462,-81.1756,126913,5050,1051,6346,0,0,126913,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00721,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6748,-80.224,497234,5350,1051,49723,0,0,497234,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00722,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6359,-80.0713,3102151,5350,1051,62043,0,0,3102151,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00723,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6973,-80.591,1071966,5100,1051,53598,0,0,1071966,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00724,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7465,-81.1279,633476,5350,1051,31674,0,0,633476,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00725,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4527,-80.5032,324370,5050,1055,6487,0,0,324370,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00726,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4718,-80.4063,69341,5050,1051,3467,0,0,69341,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00727,US,WTC,USD,FL,Florida,CNTY,Broward,26.0968,-80.3366,115848,5150,1055,5792,0,0,115848,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00728,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4851,-80.2601,1013489,5150,1051,20270,0,0,1013489,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00729,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.691,-80.1046,180484,5150,1055,3610,0,0,180484,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00730,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6034,-80.1505,194609,5100,1051,19461,0,0,194609,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00731,US,WTC,USD,FL,Florida,CNTY,Broward,26.3875,-80.2854,303459,5100,1051,15173,0,0,303459,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00732,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4362,-80.3607,143875,5150,1051,7194,0,0,143875,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00733,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6304,-80.4862,125437,5350,1051,6272,0,0,125437,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00734,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5372,-80.1143,333999,5100,1051,33400,0,0,333999,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00735,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5607,-80.5112,165822,5100,1051,8291,0,0,165822,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00736,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9141,-82.6165,187958,5150,1051,18796,0,0,187958,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00737,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.3775,-80.2814,181776,5100,1051,9089,0,0,181776,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00738,US,WTC,USD,FL,Florida,CNTY,Broward,26.1737,-80.2789,538104,5150,1055,26905,0,0,538104,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00739,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.8403,-80.2176,287120,5050,1055,14356,0,0,287120,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00740,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6047,-80.16,300212,5150,1051,15011,0,0,300212,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00741,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.636,-80.6862,572578,5100,1051,28629,0,0,572578,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00742,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7125,-80.3698,309483,5100,1051,6190,0,0,309483,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00743,US,WTC,USD,FL,Florida,CNTY,Collier,26.0836,-81.6113,276303,5150,1051,13815,0,0,276303,0,MODEL,Reinforced Concrete,MODEL,Single Family
